"FMID","Market_Name","Address_Street_Number","Address_City","Address_State","Address_Zip","Latitude","Longitude","Spring_Day_A","Spring_Freq_A","Spring_Day_B","Spring_Freq_B","Summer_Day_A","Summer_Freq_A","Summer_Day_B","Summer_Freq_B","Fall_Day_A","Fall_Freq_A","Fall_Day_B","Fall_Freq_B","Accepts_CreditCards","Items","UpdateTime"
"1000084331","Missouri Home Grown Farmers Market","2280 Clinton Street","Kansas City","MO","64118","39.08957","-94.582322","Sunday","weekly","","","Saturday","every other week","","","","","","","true","$ wine_alcohol:N|meat_eggs_seafood:Y|prepared_food:N|plants_flowers:N|crafts:N","2013/2/19"
"1000162686","BAA Farmers Market","1956 Deerfield Drive","Louisville","KY","40214","38.220001","-85.738907","Sunday","weekly","","","Sunday","weekly","","","","","","","false","$ wine_alcohol:N|meat_eggs_seafood:N|prepared_food:N|plants_flowers:Y|crafts:N","2014/6/7"
"1000705407","Pennsylvania Avenue Market","16896 Pennsylvania Avenue","Centreville","VA","20120","38.84016","-77.439166","Saturday","weekly","","","Sunday","weekly","Saturday","every other week","","","","","true","$ wine_alcohol:N|meat_eggs_seafood:N|prepared_food:N|plants_flowers:N|crafts:N","2013/4/24"
"1000600685","Freehold Farmers Market","1355 Willow Street","Freehold","NJ","7728","40.249909","-74.270405","Saturday","weekly","","","","","","","","","","","true","$ wine_alcohol:N|meat_eggs_seafood:Y|prepared_food:N|plants_flowers:N|crafts:Y","2016/11/10"
"1000194246","James Street Market","5418 James Street","Holland","NY","14080","42.631817","-78.539999","Saturday","weekly","","","Sunday","weekly","","","","","","","true","$ wine_alcohol:N|meat_eggs_seafood:N|prepared_food:Y|plants_flowers:N|crafts:Y","2015 Mar 15"
"1000623163","2nd Avenue Farmers Market","2641 2nd Avenue","Detroit","MI","48234","42.380564","-83.098787","Friday","weekly","","","Wednesday","weekly","","","Saturday","every other week","","","true","$ wine_alcohol:N|meat_eggs_seafood:N|prepared_food:N|plants_flowers:N|crafts:N","2013/11/9"
"1000542040","Prospect ST Farmers Market","115 Prospect ST","Miami","FL","33144","25.770736","-80.200161","Friday","first of month","","","Saturday","every other week","","","","","","","true","$ wine_alcohol:N|meat_eggs_seafood:N|prepared_food:N|plants_flowers:N|crafts:N","2013/2/5"
"1000519285","4th Street Farmers Market","397 4th Street","Old Lyme","CT","6371","41.310875","-72.338306","Thursday","every other week","","","Saturday","weekly","","","","","","","true","$ wine_alcohol:N|meat_eggs_seafood:N|prepared_food:Y|plants_flowers:N|crafts:N","2012/11/9"
"1000371938","5th Street North Farmers Market","4898 5th Street North","Piedmont","SC","29673","34.708422","-82.459999","Saturday","every other week","","","Sunday","weekly","Friday","weekly","","","","","true","$ wine_alcohol:N|meat_eggs_seafood:N|prepared_food:Y|plants_flowers:N|crafts:N","2015/2/22"
"1000072971","Illinois Home Grown Market","3543 Lincoln Street","Chicago","IL","60618","41.830578","-87.679318","SATURDAY","WEEKLY","","","SATURDAY","WEEKLY","","","","","","","true","$ wine_alcohol:N|meat_eggs_seafood:Y|prepared_food:Y|plants_flowers:N|crafts:N","2017/11/10"
"1000936129","Pleasant Street Farmers Market","441 Pleasant Street","Midlothian","VA","23113","37.501171","-77.630201","","","","","Saturday","weekly","","","","","","","true","$ wine_alcohol:N|meat_eggs_seafood:N|prepared_food:Y|plants_flowers:Y|crafts:N","2017/12/15"
"1000686541","6th ST Farmers Market","9115 6th ST","Lenhartsville","PA","19534","40.568953","-75.889478","SATURDAY","WEEKLY","","","SATURDAY","EVERY OTHER WEEK","","","SUNDAY","WEEKLY","","","true","$ wine_alcohol:N|meat_eggs_seafood:Y|prepared_food:Y|plants_flowers:N|crafts:N","2013 Nov 12"
"1000445649","Spring Street Farmers Market","5310 Spring Street","Astoria","NY","11105","40.779605","-73.909773","","","","","Sunday","weekly","","","","","","","false","$ wine_alcohol:N|meat_eggs_seafood:Y|prepared_food:N|plants_flowers:N|crafts:N","2013 Oct 17"
"1000139538","Pine ST Farmers Market","6461 Pine ST","Floral City","FL","34436","28.740141","-82.289897","","","","","","","","","","","","","true","$ wine_alcohol:N|meat_eggs_seafood:N|prepared_food:Y|plants_flowers:N|crafts:N","2016/6/26"
"1000332314","Main Street South Farmers Market","9355 Main Street South","Selkirk","NY","12158","42.530289","-73.799566","SUNDAY","WEEKLY","WEDNESDAY","WEEKLY","SATURDAY","FIRST OF MONTH","SUNDAY","EVERY OTHER WEEK","SATURDAY","WEEKLY","","","true","$ wine_alcohol:N|meat_eggs_seafood:N|prepared_food:Y|plants_flowers:N|crafts:N","2014/5/9"
"1000632999","Hickory Lane Farmers Market","3020 Hickory Lane","Miami","FL","33127","25.770565","-80.2004","Sunday","weekly","","","Saturday","weekly","Sunday","every other week","","","","","true","$ wine_alcohol:N|meat_eggs_seafood:N|prepared_food:Y|plants_flowers:N|crafts:N","2015/7/21"
"1000286275","Woodland Drive Farmers Market","3871 Woodland Drive","Chicago","IL","60640","41.829884","-87.678396","Sunday","weekly","","","Saturday","first of month","","","Sunday","every other week","","","true","$ wine_alcohol:Y|meat_eggs_seafood:N|prepared_food:Y|plants_flowers:Y|crafts:Y","2012/7/28"
"1000619305","Eau Claire Farmers Market","2863 Clinton Street","Eau Claire","WI","54703","44.820529","-91.489277","Sunday","weekly","","","","","","","Sunday","weekly","","","true","$ wine_alcohol:N|meat_eggs_seafood:N|prepared_food:N|plants_flowers:Y|crafts:N","2016/4/28"
"1000938431","Michigan Home Grown Market","8617 Creek Road","Lapeer","MI","48446","43.039986","-83.32062","Saturday","weekly","","","Saturday","weekly","","","Thursday","first of month","","","false","$ wine_alcohol:N|meat_eggs_seafood:N|prepared_food:Y|plants_flowers:Y|crafts:N","2015/4/14"
"1000942616","SUT Farmers Market","6818 Laurel Lane","Carmel","IN","46033","39.959189","-86.100166","SATURDAY","EVERY OTHER WEEK","SUNDAY","WEEKLY","SATURDAY","WEEKLY","SUNDAY","WEEKLY","","","","","false","$ wine_alcohol:Y|meat_eggs_seafood:N|prepared_food:N|plants_flowers:Y|crafts:N","2013/9/19"
"1000578049","Central Avenue Farmers Market","309 Central Avenue","Wappingers Falls","NY","12590","41.59045","-73.909485","THURSDAY","FIRST OF MONTH","","","SUNDAY","FIRST OF MONTH","THURSDAY","EVERY OTHER WEEK","SATURDAY","EVERY OTHER WEEK","","","true","$ wine_alcohol:N|meat_eggs_seafood:N|prepared_food:Y|plants_flowers:N|crafts:N","2012 Sep 13"
"1000991640","Stuarts Draft Farmers Market","5364 Grove ST","Stuarts Draft","VA","24477","38.02099","-79.019542","Sunday","every other week","","","Saturday","weekly","","","Thursday","weekly","","","false","$ wine_alcohol:N|meat_eggs_seafood:Y|prepared_food:N|plants_flowers:Y|crafts:N","2016 Feb 03"
"1000976658","Laurel ST Farmers Market","3591 Laurel ST","Fayetteville","NC","28306","35.05021","-78.868759","SATURDAY","EVERY OTHER WEEK","","","SUNDAY","WEEKLY","","","","","","","true","$ wine_alcohol:N|meat_eggs_seafood:N|prepared_food:Y|plants_flowers:N|crafts:N","2016/12/24"
"1000825626","Arch Street Farmers Market","680 Arch Street","Topeka","KS","66609","39.030389","-95.691141","SATURDAY","FIRST OF MONTH","","","SUNDAY","EVERY OTHER WEEK","","","SATURDAY","EVERY OTHER WEEK","","","true","$ wine_alcohol:N|meat_eggs_seafood:N|prepared_food:Y|plants_flowers:Y|crafts:N","2013/10/16"
"1000628649","Florida Home Grown Market","4066 Forest Drive","Melbourne","FL","32940","28.080137","-80.599962","Thursday","weekly","","","Friday","weekly","Saturday","weekly","","","","","true","$ wine_alcohol:N|meat_eggs_seafood:N|prepared_food:N|plants_flowers:Y|crafts:N","2017/12/7"
"1000295935","Penn Street Farmers Market","3037 Penn Street","Mount Kisco","NY","10549","41.19967","-73.730254","SUNDAY","WEEKLY","","","FRIDAY","EVERY OTHER WEEK","","","FRIDAY","WEEKLY","","","false","$ wine_alcohol:N|meat_eggs_seafood:N|prepared_food:Y|plants_flowers:Y|crafts:Y","2017/5/25"
"1000128624","Fort Worth Farmers Market","837 School ST","Fort Worth","TX","76118","32.750369","-97.328296","Saturday","every other week","","","Saturday","weekly","Thursday","weekly","","","","","true","$ wine_alcohol:N|meat_eggs_seafood:Y|prepared_food:Y|plants_flowers:N|crafts:N","2013/7/2"
"1000299847","Virginia Home Grown Market","7228 Bank ST","Vinton","VA","24179","37.270466","-79.879357","Sunday","every other week","","","Sunday","weekly","Saturday","every other week","","","","","true","$ wine_alcohol:N|meat_eggs_seafood:N|prepared_food:Y|plants_flowers:Y|crafts:N","2016/6/29"
"1000637049","Bridge ST Farmers Market","9673 Bridge ST","Philadelphia","PA","19130","39.950795","-75.159802","Sunday","every other week","","","Saturday","weekly","","","","","","","true","$ wine_alcohol:N|meat_eggs_seafood:N|prepared_food:N|plants_flowers:Y|crafts:Y","2014/8/5"
"1000212361","West Street Market","9616 West Street","Morriston","FL","32668","29.269358","-82.489292","","","","","FRIDAY","EVERY OTHER WEEK","SATURDAY","EVERY OTHER WEEK","SUNDAY","EVERY OTHER WEEK","","","true","$ wine_alcohol:N|meat_eggs_seafood:N|prepared_food:Y|plants_flowers:N|crafts:N","2013/6/23"
"1000121609","Grant ST Farmers Market","5409 Grant ST","Virginia Beach","VA","23454","36.730319","-76.03987","Friday","weekly","","","Sunday","first of month","Saturday","every other week","","","","","true","$ wine_alcohol:N|meat_eggs_seafood:N|prepared_food:Y|plants_flowers:N|crafts:Y","2015/10/14"
"1000977510","Elm ST Farmers Market","350 Elm ST","Irvine","KY","40336","37.689507","-83.958652","Sunday","weekly","Saturday","weekly","Saturday","weekly","","","","","","","false","$ wine_alcohol:N|meat_eggs_seafood:N|prepared_food:N|plants_flowers:N|crafts:Y","2013/5/25"
"1000348116","Division Street Farmers Market","3916 Division Street","Indianapolis","IN","46220","39.768697","-86.140181","Sunday","every other week","","","Saturday","every other week","","","","","","","true","$ wine_alcohol:N|meat_eggs_seafood:N|prepared_food:Y|plants_flowers:N|crafts:N","2017 May 08"
"1000985981","College ST Farmers Market","44579 College ST","Ness City","KS","67560","38.449992","-99.899369","Wednesday","weekly","","","Sunday","weekly","","","","","","","true","$ wine_alcohol:N|meat_eggs_seafood:N|prepared_food:Y|plants_flowers:N|crafts:N","2014/3/5"
"1000272407","Hickory Lane Farmers Market","1798 Hickory Lane","Nashua","NH","3064","42.741384","-71.489762","SUNDAY","EVERY OTHER WEEK","","","SUNDAY","WEEKLY","","","","","","","true","$ wine_alcohol:N|meat_eggs_seafood:N|prepared_food:Y|plants_flowers:N|crafts:N","2015/6/9"
"1000464226","Penn Street Farmers Market","713 Penn Street","Sault Sainte Marie","MI","49783","46.480509","-84.361606","Saturday","weekly","","","Saturday","every other week","","","","","","","true","$ wine_alcohol:N|meat_eggs_seafood:Y|prepared_food:Y|plants_flowers:Y|crafts:N","2016 Apr 09"
"1000511938","NWA Farmers Market","673 Aspen CT","Fremont","OH","43420","41.350188","-83.110508","SUNDAY","FIRST OF MONTH","","","SATURDAY","WEEKLY","SUNDAY","EVERY OTHER WEEK","","","","","true","$ wine_alcohol:N|meat_eggs_seafood:N|prepared_food:Y|plants_flowers:N|crafts:N","2016 Apr 21"
"1000723131","CCJ Farmers Market","4284 Court Street","Turney","MO","64493","39.628967","-94.320318","","","","","Thursday","every other week","","","","","","","false","$ wine_alcohol:N|meat_eggs_seafood:N|prepared_food:N|plants_flowers:Y|crafts:Y","2017 Apr 26"
"1000580741","Pine ST Farmers Market","2763 Pine ST","Columbia","MD","21046","39.199372","-76.849281","Saturday","weekly","","","Wednesday","every other week","","","","","","","true","$ wine_alcohol:N|meat_eggs_seafood:N|prepared_food:N|plants_flowers:Y|crafts:Y","2015/8/25"
"1000941726","Park Street Farmers Market","91127 Park Street","Rapid City","SD","57701","44.069871","-103.228231","SUNDAY","EVERY OTHER WEEK","","","SATURDAY","EVERY OTHER WEEK","","","SUNDAY","EVERY OTHER WEEK","","","false","$ wine_alcohol:N|meat_eggs_seafood:N|prepared_food:N|plants_flowers:N|crafts:N","2016 Oct 25"
"1000432044","Peoria Farmers Market","8081 Grove Street","Peoria","IL","61614","40.739334","-89.599952","Saturday","weekly","","","Thursday","first of month","","","","","","","true","$ wine_alcohol:N|meat_eggs_seafood:N|prepared_food:Y|plants_flowers:Y|crafts:Y","2016 Jul 12"
"1000297845","Church RD Farmers Market","196 Church RD","Brunswick","GA","31523","31.211097","-81.639351","SUNDAY","WEEKLY","","","WEDNESDAY","WEEKLY","","","SATURDAY","EVERY OTHER WEEK","","","true","$ wine_alcohol:N|meat_eggs_seafood:Y|prepared_food:Y|plants_flowers:Y|crafts:N","2015/7/26"
"1000144145","Metairie Market","8293 Hamilton Street","Metairie","LA","70006","29.991375","-90.169875","SATURDAY","WEEKLY","","","SATURDAY","EVERY OTHER WEEK","SUNDAY","WEEKLY","SUNDAY","EVERY OTHER WEEK","","","true","$ wine_alcohol:N|meat_eggs_seafood:N|prepared_food:Y|plants_flowers:N|crafts:N","2012/2/28"
"1000270378","JXB Farmers Market","7911 Glenwood Avenue","Kansas City","KS","66111","39.100714","-94.619305","Friday","every other week","","","Saturday","first of month","Thursday","first of month","","","","","true","$ wine_alcohol:N|meat_eggs_seafood:N|prepared_food:Y|plants_flowers:Y|crafts:N","2013/10/5"
"1000730856","Deerfield DR Farmers Market","8025 Deerfield DR","Greenville","MI","48838","43.169871","-85.248587","SATURDAY","WEEKLY","","","THURSDAY","EVERY OTHER WEEK","FRIDAY","WEEKLY","","","","","true","$ wine_alcohol:N|meat_eggs_seafood:N|prepared_food:Y|plants_flowers:N|crafts:N","2017/6/9"
"1000491562","Circle Drive Farmers Market","7642 Circle Drive","Austin","TX","78758","30.262422","-97.738359","Sunday","weekly","","","Sunday","every other week","","","Monday","weekly","","","true","$ wine_alcohol:N|meat_eggs_seafood:N|prepared_food:Y|plants_flowers:N|crafts:N","2016/12/24"
"1000835162","Indiana Home Grown Farmers Market","967 James ST","Hobart","IN","46342","41.530698","-87.260549","Thursday","every other week","","","Friday","weekly","","","Friday","every other week","","","true","$ wine_alcohol:N|meat_eggs_seafood:N|prepared_food:Y|plants_flowers:N|crafts:N","2015/6/18"
"1000184902","FRR Farmers Market","482 Lake Street","Pensacola","FL","32503","30.438617","-87.179919","SATURDAY","EVERY OTHER WEEK","","","","","","","","","","","false","$ wine_alcohol:N|meat_eggs_seafood:N|prepared_food:N|plants_flowers:N|crafts:N","2017/9/25"
"1000685612","Scottdale Farmers Market","9028 Magnolia Avenue","Scottdale","PA","15683","40.100865","-79.580217","","","","","SUNDAY","WEEKLY","","","","","","","true","$ wine_alcohol:N|meat_eggs_seafood:N|prepared_food:N|plants_flowers:Y|crafts:Y","2014 Nov 16"
"1000527543","Hot Springs National Park Farmers Market","491 Hillside Avenue","Hot Springs National Park","AR","71913","34.500543","-93.050849","Sunday","weekly","","","Friday","weekly","","","Sunday","weekly","","","false","$ wine_alcohol:N|meat_eggs_seafood:N|prepared_food:Y|plants_flowers:Y|crafts:N","2012/9/23"
"1000173418","Woodland Avenue Market","7949 Woodland Avenue","Culpeper","VA","22701","38.469105","-77.99962","Wednesday","every other week","","","Sunday","every other week","","","","","","","true","$ wine_alcohol:N|meat_eggs_seafood:Y|prepared_food:Y|plants_flowers:N|crafts:Y","2013 Jun 05"
"1000205471","William Street Farmers Market","6312 William Street","Reinholds","PA","17569","40.27217","-76.1095","Saturday","weekly","","","Wednesday","first of month","Sunday","weekly","","","","","false","$ wine_alcohol:N|meat_eggs_seafood:N|prepared_food:Y|plants_flowers:N|crafts:N","2016/5/26"
"1000970948","Mill Road Farmers Market","8724 Mill Road","Latrobe","PA","15650","40.310689","-79.379597","Thursday","every other week","","","Saturday","first of month","Sunday","weekly","","","","","false","$ wine_alcohol:N|meat_eggs_seafood:N|prepared_food:Y|plants_flowers:N|crafts:Y","2013 Feb 06"
"1000469503","Poplar ST Farmers Market","829 Poplar ST","New Port Richey","FL","34652","28.240963","-82.708992","Saturday","weekly","","","Wednesday","first of month","","","","","","","true","$ wine_alcohol:N|meat_eggs_seafood:N|prepared_food:Y|plants_flowers:N|crafts:N","2017/12/29"
"1000426568","Texas Home Grown Market","8142 Mechanic Street","Houston","TX","77036","29.761657","-95.381297","Saturday","first of month","","","Sunday","weekly","","","Saturday","first of month","","","true","$ wine_alcohol:N|meat_eggs_seafood:N|prepared_food:Y|plants_flowers:Y|crafts:N","2016/6/19"
"1000493232","6th Street Market","7630 6th Street","Somerset","KY","42501","37.080228","-84.599553","SATURDAY","FIRST OF MONTH","","","SATURDAY","EVERY OTHER WEEK","SUNDAY","EVERY OTHER WEEK","SATURDAY","EVERY OTHER WEEK","","","false","$ wine_alcohol:N|meat_eggs_seafood:N|prepared_food:Y|plants_flowers:Y|crafts:Y","2016/11/4"
"1000271832","Iowa Home Grown Farmers Market","601 Lakeview Drive","Moville","IA","51039","42.480537","-96.059098","Saturday","weekly","","","Saturday","weekly","Sunday","weekly","Saturday","every other week","","","true","$ wine_alcohol:N|meat_eggs_seafood:Y|prepared_food:N|plants_flowers:N|crafts:N","2015/6/10"
"1000149130","Central Avenue Farmers Market","787 Central Avenue","Hazel Green","AL","35750","34.918919","-86.561227","Thursday","weekly","","","Sunday","weekly","","","","","","","true","$ wine_alcohol:N|meat_eggs_seafood:N|prepared_food:N|plants_flowers:N|crafts:N","2013/4/14"
"1000899064","Pennsylvania Home Grown Farmers Market","4369 Franklin Avenue","Greensburg","PA","15601","40.310373","-79.538456","","","","","Saturday","first of month","Sunday","first of month","","","","","false","$ wine_alcohol:N|meat_eggs_seafood:N|prepared_food:Y|plants_flowers:Y|crafts:N","2015/6/5"
"1000798501","2nd Street North Farmers Market","10452 2nd Street North","Waynesboro","PA","17268","39.749994","-77.579593","WEDNESDAY","FIRST OF MONTH","","","SATURDAY","FIRST OF MONTH","WEDNESDAY","WEEKLY","","","","","true","$ wine_alcohol:N|meat_eggs_seafood:N|prepared_food:Y|plants_flowers:N|crafts:N","2016 Nov 16"
